Channel Title,Channel Username,ID,Message,Date,Media Path
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1237,,2024-12-10 09:39:24+00:00,photos_Yetenaweg/@Yetenaweg_1237.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1236,,2024-12-10 09:39:24+00:00,photos_Yetenaweg/@Yetenaweg_1236.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1235,"👩የሴቶች መብት ሰበአዊ መብቶች ናቸው!!!

📣በጾታ ላይ የተመሰረተ ጥቃት እንዲቆም ዝምታውን መስበር📣


ℹ️በፆታ ላይ የተመሰረተ ጥቃት ማህበራዊ ጉዳይ ብቻ አይደለም - አካላዊ፣ 🧠 አእምሯዊ እና ስሜታዊ ደህንነትን የሚጎዳ ከባድ የህብረተሰብ ጤና ስጋት ነው።

🏥 ፆታን መሰረት ያደረጉ ጥቃቶች የደረሰባቸው ሰዎች ሁሉን አቀፍ እንክብካቤን በአንድ ቦታ ማግኘት ይችላሉ።

የአንድ መስኮት አገልግሎት—

   ✅ የህክምና ድጋፍ 🩺
   ✅ የስነ-ልቦና ምክር 💬
   ✅ የህግ ድጋፍ ⚖️
   ✅ እና ሌሎች አገልግሎቶች በአንድ ላይ የሚገኝበት ቦታ ነው።

⚜️በፆታ ላይ የተመሰረተ ጥቃት መዘዞች ምን ምን ናቸው?

⚜️በኢትዮጵያ ውስጥ ጾታን መሰረት ያደረጉ ጥቃቶችን ለማስቆም ምን እናርግ?

🔱እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾እዚህ ይጫኑ።

🔱የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 እዚህ ይጫኑ።",2024-12-10 09:39:23+00:00,photos_Yetenaweg/@Yetenaweg_1235.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1234,"🎙✨ የጤና ወግ ቪዲዮ ፖድካስት ✨🎙

በ EngenderHealth እና Saint Paul Institute for Reproductive Health and Rights (SPIRHR) ጋር በመተባበር:
       
      🧒➡️🧑ጉርምስና🔄 

🌟 የተካተቱት ርዕሶች:

🔹 በጉርምስና ወቅት ምን ለውጦች ይከሰታሉ?
🔹 👨‍👩‍👧‍👦 ወላጆች ስለ-ስነ ተዋልዶ ጤንነት ከልጆቻቸው ጋር መቼ መወያየት አለባቸው?
🔹 🧑‍⚕️ ወጣቶች በመረጃ ላይ የተመሰረተ ምርጫ ማድረግ የሚችሉት እንዴት ነው?
💬 እና ሌሎች ተጨማሪ ውይይቶች!

       📅 በቅርብ ቀን ይጠብቁን! ⏳",2024-12-08 08:17:20+00:00,
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1233,"🎙✨ የጤና ወግ ቪዲዮ ፖድካስት ✨🎙

🤝ከ EngenderHealth እና ከSaint Paul Institute for Reproductive Health and Rights (SPIRHR) ጋር በመተባበር:

       🤰🏾 የድህረ ወሊድ ጤና 🤱🏾

🌟 ውይይቱ ውስጥ የተካተቱት ርዕሶች፡-

🧍🏽‍♀️ ቁልፍ ውስጣዊ እና ውጪያዊ አካላዊ ለውጦች
🍎 አመጋገብ እና የአመጋገብ ስርአት
🏃‍♀️ የአካል ብቃት እንቅስቃሴ
💊 የእርግዝና መከላከያ አማራጮች
💬 እና ሌሎች ተጨማሪ የመወያያ ነጥቦች
      
     📅 በቅርብ ቀን ይጠብቁን! ⏳",2024-12-07 13:42:13+00:00,
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1232,,2024-12-03 10:26:03+00:00,photos_Yetenaweg/@Yetenaweg_1232.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1231,"✍ የአለም አቀፍ የአካል ጉዳተኞች  ቀን በየአመቱ December 3 ይከበራል።

✍✍ዘንድሮም ''የአካል ጉዳተኞችን የመሪነት ሚና በማጉላት አካታችና ዘላቂ ልማትን እናረጋግጥ!'' በሚል መሪ ቃል እየተከበረ ይገኛል።

👉 አካል ጉዳት ማለት የአእምሮ፣ የስሜት ህዋሳት እና የአካል መጎዳት ሲሆን ግለሠቡን በማህበረሰቡ ውስጥ እኩል ተሳትፎ እንዳያደርግ የሚገድብ ሁኔታ ነው፡፡

👉 አካል ጉዳተኝነት ማለት በተፈጥሮ ወይም በሰው ሰራሽ ምክንያቶች ማየት ፣መናገር መስማት የማይችል ወይም በእግሩ ላይ ወይም በአእምሮ ዝግመት የሚሰቃይ ሰው ነው።

💥  አካል ጉዳተኞችን ማካተትን በሚመለከቱ ወሳኝ ጉዳዮች ላይ ድጋፍን ማሰባሰብ፣ ስለ አካል ጉዳተኞች ግንዛቤ የማሳደግ ስራን ማበረታታት እንዲሁም ትኩረትን ወደ ሁሉን አቀፍ እና ተደራሽ ማህበረሰብ ጥቅሞች ማዳረስ አስፈላጊ ነው።",2024-12-03 10:26:03+00:00,photos_Yetenaweg/@Yetenaweg_1231.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1230,,2024-12-01 15:49:16+00:00,photos_Yetenaweg/@Yetenaweg_1230.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1229,,2024-12-01 15:49:15+00:00,photos_Yetenaweg/@Yetenaweg_1229.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1228,,2024-12-01 15:49:15+00:00,photos_Yetenaweg/@Yetenaweg_1228.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1227,,2024-12-01 15:49:15+00:00,photos_Yetenaweg/@Yetenaweg_1227.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1226,"👉 እ.ኤ.አ. ከ1988 ጀምሮ በየዓመቱ December 1 ቀን አለም አቀፍ የHIV ቀን ታስቦ ይውላል።

✍️✍️የዘንድሮው ቀን ለ37ኛ ጊዜ ሲከበር ፣ ኤችአይቪ  ኤድስን በመዋጋት ረገድ እኩልነትን እና የጤና መብትን ማስከበር አስፈላጊ መሆኑን አፅንዖት ሰጥቷል.

👉ይህ ቀን በኤች አይ ቪ ቫይረስ መስፋፋት ምክንያት የተከሰተውን የኤድስ ወረርሽኝ ግንዛቤ ለማስጨበጥ እና በበሽታው የሞቱ ሰዎችን ለማሰብ የተዘጋጀ ዓለም አቀፍ ቀን ነው።

📊በ2023 መጨረሻ የተካሔደ ጥናት እንደሚጠቁመው  39.9 ሚሊዮን ሰዎች ከ HIV ጋር ይኖራሉ ።  እስከአሁንም የ 43.2 ሚሊዮን ሰዎችን ህይወት ቀጥፏል። ይህም የበሽታውን አስከፊነት ያሳያል።

✍️በኢትዮጵያ የኤችአይቪ ስርጭት ከ1980ዎቹ መገባደጃ ጀምሮ በ2000 ወደ 11 በመቶ ከፍ ብሏል፣ ከዚያ በኋላ በመጠኑ እየቀነሰ በ2024 ወደ 10 በመቶ ገደማ ደርሷል። በመቀነሱም ምክንያት መዘናጋት ታይቷል፣ጥንቃቄ ማድረጉ እየተተወ መቷል። ስለዚህም ግንዛቤ ማስጨበጫ መስጠት ግድ ይላል።

🩺 ግንዛቤን ያሳድጉ፡ ኤች አይ ቪን ስለ መከላከል፣ ምርመራ እና ህክምና በማህበረሰብዎ ውስጥ ይወያዩ። 

✍️የሁሉንም ሰው የጤና መብት በመጠበቅ እና አዳዲስ ኢንፌክሽኖችን እንዳይፈጠሩ አስፈላጊውን ጥንቃቄ በማድረግ ከኤድስ ነፃ የሆነ ትውልድ ማሳካት እና ለኤችአይቪ ኤድስ የሚደረገውን ምላሽ ዘላቂነት ማረጋገጥ እንችላለን።",2024-12-01 15:49:14+00:00,photos_Yetenaweg/@Yetenaweg_1226.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1225,,2024-11-30 06:57:54+00:00,photos_Yetenaweg/@Yetenaweg_1225.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1224,,2024-11-30 06:57:53+00:00,photos_Yetenaweg/@Yetenaweg_1224.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1223,,2024-11-30 06:57:53+00:00,photos_Yetenaweg/@Yetenaweg_1223.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1222,"🌍✨ 16 ቀናት እንቅስቃሴ፡ በጾታ ላይ የተመሰረተ ጥቃትን ተባብረን እናስቁም ✊🧡

📌 ፆታን መሰረት ያደረገ ጥቃት ምንድን ነው?
በፆታ ላይ ተመስርተው የሚፈጸሙ አካላዊ፣ ወሲባዊ፣ ስሜታዊ ወይም ኢኮኖሚያዊ ጥቃቶችን ይመለከታል።

📌 ፆታን መሰረት ላደረጉ ጥቃቶች ተጋላጮች እነማን ናቸው?
ፆታን መሰረት ያደረገ ጥቃት በማንኛውም ሰው ላይ ሊፈጽም ቢችልም፣ አብዛኞቹ ተጠቂዎች ግን ሴቶችን ናቸው።👩‍🦰🧕👩🏾

📌 ፆታን መሰረት ያደረጉ ጥቃቶች ተፅዕኖዋቸው ምንድን ነው?
ፆታን መሰረት ያደረ ጥቃት:
         •ህይወትን ያጠፋል ⚠️
         •ቤተሰቦችን ያናጋል 👨‍👩‍👧‍👦
         •ኢኮኖሚን ያዳክማል 📉
         •ወደ እኩልነት እና ዘላቂ ልማት የሚደረግ እድገትን ያግዳል/ያዳክማል🙅‍♀️

📌 ከ16 ቀናት እንቅስቃሴጋር ምን ያገናኘዋል?
ፆታን መሰረት ያደረገ ጥቃትን ማስቆም የ16 ቀናት እንቅስቃሴ ዋና አላማ ነው። በዚህ እንቅስቃሴ ውስጥ ማኅበረሰቡን ማእከል በማድረግ ግንዛቤን ማሳደግ፣ ፍትህን ማበረታታት እና ከ ፆታዊ ጥቃት የፀዳ ዓለምን መፍጠር ይቻላል።",2024-11-30 06:57:52+00:00,photos_Yetenaweg/@Yetenaweg_1222.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1221,"📅 የዚህ አመት የ16 ቀናት እንቅስቃሴ (activism) መሪ ሃሳብ:
""በሴቶች እና ህጻናት ላይ የሚደርሱ ጥቃቶችን ለማስቆም የ30 አመታት የጋራ እርምጃ"" ነው።

📆 ዘመቻው ከህዳር 16 እስከ ታህሳስ 1 ድረስ የሚቆይ ሲሆን አላማው ይህን ያካትታል:

🚫 በስርዓተ-ፆታ ላይ የተመሰረተ ጥቃትን (GBV) መንስኤዎችን መፍታት

⚖️ የሥርዓተ-ፆታ እኩልነትን ማስተዋወቅ

💼 ለሴቶች እና ለህፃናት ኢኮኖሚያዊ ዕድሎችን መፍጠር

📈 በሴቶች ላይ የሚደርሱ ጥቃቶችን ለማስወገድ እድገትን ማፋጠን

🗳 ውሳኔ ሰጪዎች እርምጃ እንንዲወሰዱ ማሳሰብ

🧡 በሴቶች ላይ የሚደርሱ ጥቃቶችን ለማስቆም የ16ቱን ቀናት እንቅስቃሴ (activism) ይቀላቀሉ፣ በፆታ ላይ የተመሰረተ ጥቃትን በመከላከል፣ ለተጎጂዎች ጥበቃ እና  ድጋፍ በመስጥት የበኩሉዎን አስተዋጽኦ ያድርጉ! 🧡",2024-11-26 04:28:12+00:00,photos_Yetenaweg/@Yetenaweg_1221.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1220,,2024-11-24 04:55:57+00:00,
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1219,,2024-11-24 04:55:48+00:00,photos_Yetenaweg/@Yetenaweg_1219.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1218,,2024-11-24 04:55:48+00:00,photos_Yetenaweg/@Yetenaweg_1218.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1217,,2024-11-24 04:55:47+00:00,photos_Yetenaweg/@Yetenaweg_1217.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1216,,2024-11-24 04:55:47+00:00,photos_Yetenaweg/@Yetenaweg_1216.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1215,"✍✍ በየአመቱ በ ፈረንጆች November 18-24 የፀረ-ተሕዋስያንን መቋቋም (AMR)  ሳምንት  ታስቦ ይውላል።

👉ፀረ-ተህዋሲያንን መቋቋም (ኤኤምአር) የሚከሰተው ባክቴሪያ፣ ቫይረሶች፣ ፈንገሶች እና ጥገኛ ተውሳኮች በጊዜ ሂደት ሲለዋወጡ እና ለመድኃኒት ምላሽ መስጠት ሲሳናቸው ኢንፌክሽኑን ለማከም አስቸጋሪ እና የበሽታ መስፋፋት፣ ከባድ ህመም እና ሞትን ሲያስከትል ነው።

👉 ይህም የሚከሰተው መድሀኒቱን ደጋግሞ በመውሰድ፣በሀኪም ያልታዘዘ መድሀኒት በመወሰድ ፣ ለበሽታው ከሚመጥነው መድሀኒት በላይ መውሰድ ና በሀኪም የታዘዘን መድሀኒት ባለመጨረስ ሊሆን ይችላል።

👉ይህን የAMR ሳምንትን በቃላት ሳይሆን በተግባር እናክብረው ፣ እራሳችንን እና ሌሎችን እናስተምር፣ ፀረ-ተህዋሲያን መቋቋምን ለመዋጋት እና የወደፊት የጤና እንክብካቤን ለመጠበቅ በጋራ እንሟገት፣ አብረን  እንስራ።

ለበለጠ መረጃ  ይህን ሊንክ ይጫኑ።",2024-11-24 04:55:46+00:00,photos_Yetenaweg/@Yetenaweg_1215.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1214,,2024-11-14 04:50:53+00:00,photos_Yetenaweg/@Yetenaweg_1214.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1213,,2024-11-14 04:50:53+00:00,photos_Yetenaweg/@Yetenaweg_1213.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1212,,2024-11-14 04:50:52+00:00,photos_Yetenaweg/@Yetenaweg_1212.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1211,,2024-11-14 04:50:52+00:00,photos_Yetenaweg/@Yetenaweg_1211.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1210,,2024-11-14 04:50:51+00:00,photos_Yetenaweg/@Yetenaweg_1210.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1209,"✍✍ በየአመቱ በፈረንጆች November 14 አለም አቀፍ የ ስኳር በሽታ ቀን  ታስቦ ይውላል። በሃገራችንም ለ34ኛ ጊዜ ህዳር 5  ""የስኳር ህመምና ምሉዕ ደህንነት፡- ለስኳር ህመም ህክምና እና ክብካቤ ተገቢውን ተደራሽነት ካገኙ ሁሉም የስኳር ህመም ያለባቸው ሰዎች በተሟላ ጤንነት የመኖር እድል አላቸው!” በሚል መሪ ቃል ይከበራል::

✍ የስኳር በሽታ ስጋቶችን ለመቀነስ እና በስኳር በሽታ የተያዘ ማንኛውም ሰው ፍትሃዊ ፣ አጠቃላይ ፣ ተመጣጣኝ እና ከፍተኛ ጥራት ያለው ህክምና እና እንክብካቤ እንዲያገኙ ሊደረግ ይገባል።

✍ በሃገራችን ከ1.9 ሚሊዮን በላይ ሰዎች ከስኳር ህመም ጋር እንደሚኖሩ ሲገመት ከነዚህም 50 በመቶ የሚሆኑት ህሙማን ምንም አይነት የስኳር ምርመራ ያላደረጉ በመሆናቸው የህክምና እርዳታ እያገኙ አይደለም፡፡

💥የስኳር በሽታ ምርመራዎች ምንድን ናቸው?

💥 የስኳር በሽታ ተጋላጭነትን የሚጨምሩ ነገሮች ምን ምንድን ናቸው?

💥የስኳር በሽታ የሚያስከትላቸው ችግሮች ምንድን ናቸው?

💥 የስኳር በሽታን እንዴት መከላከል ይቻላል?

እነዚህንና ሌሎች ጥያቄዎችን ለመመለስ 
🔸ለበለጠ መረጃ: https://yetenaweg.com/tag/diabetes/",2024-11-14 04:50:51+00:00,photos_Yetenaweg/@Yetenaweg_1209.jpg
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1208,,2024-11-10 16:55:02+00:00,
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1207,,2024-11-10 14:59:30+00:00,
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1206,,2024-11-06 06:36:27+00:00,
የጤና ወግ - የጤና መረጃ,@Yetenaweg,1205,,2024-11-06 06:36:12+00:00,photos_Yetenaweg/@Yetenaweg_1205.jpg
